title,make,model,year,condition,transmission,price
Mercedes-Benz C43 2017 Blue,Mercedes-Benz,C43,2017,foreign used,automatic,"₦ 48,000,000"
Mercedes-Benz GLE-Class 2017 White,Mercedes-Benz,GLE-Class,2017,foreign used,automatic,"₦ 79,000,000"
New Toyota HiAce 2025 White,New,Toyota HiAce,2025,new,automatic,"₦ 73,000,000"
Toyota Camry 2009 Burgundy,Toyota,Camry,2009,foreign used,automatic,"₦ 11,500,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2008 Black,Toyota,Camry SE,2008,foreign used,automatic,"₦ 11,300,000"
Toyota Highlander Limited 4x4 V6 (3.5L 6cyl 8A) 2018 Gray,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 30,000,000"
Mercedes-Benz GLS-Class GLS550 4Matic 2017 Gray,Mercedes-Benz,GLS-Class GLS550,2017,local used,automatic,"₦ 46,000,000"
Mercedes-Benz M Class ML400 4MATIC 4dr SUV AWD (3.0L 6cyl Turbo 7A),,,,foreign used,automatic,"₦ 36,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2013 Gray,Mercedes-Benz,GLK-Class 350,2013,foreign used,automatic,"₦ 22,000,000"
Mercedes-Benz GLE-Class GLE 350 2017 White,Mercedes-Benz,GLE-Class GLE,2017,foreign used,automatic,"₦ 42,500,000"
Lexus RX 350 F Sport AWD 2016 White,Lexus,RX 350,2016,foreign used,automatic,"₦ 55,000,000"
Land Rover Lr3 2006 Gray,Land,Rover Lr3,2006,local used,automatic,"₦ 6,500,000"
Toyota RAV4 3.5 4x4 2010 Red,Toyota,RAV4 3,2010,foreign used,automatic,"₦ 12,000,000"
Hyundai Santa Fe 2008 Silver,Hyundai,Santa Fe,2008,local used,automatic,"₦ 4,800,000"
New Toyota Corolla Cross 2025 Black,New,Toyota Corolla,2025,new,automatic,"₦ 65,000,000"
Mercedes-Benz GLA 250 2015 White,Mercedes-Benz,GLA 250,2015,foreign used,automatic,"₦ 25,500,000"
Ford Edge Limited 4dr AWD (3.5L 6cyl 6A) 2008 Gray,Ford,Edge Limited,2008,local used,automatic,"₦ 5,700,000"
Toyota Venza AWD 2011 Silver,Toyota,Venza AWD,2011,local used,automatic,"₦ 12,500,000"
Honda Accord 2013 Silver,Honda,Accord,2013,local used,automatic,"₦ 8,000,000"
Lexus ES 300 2002 Burgundy,Lexus,ES 300,2002,foreign used,automatic,"₦ 6,500,000"
Mercedes-Benz G-Class 2014 Black,Mercedes-Benz,G-Class,2014,local used,automatic,"₦ 86,000,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014,Toyota,Avalon Limited,2014,local used,automatic,"₦ 13,500,000"
Car 2021 Gray,Car,,2021,foreign used,automatic,"₦ 160,000,000"
Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2021 Black,Mercedes-Benz,GLE-Class AMG,2021,foreign used,automatic,"₦ 170,000,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2015 Brown,Mercedes-Benz,CLA-Class CLA,2015,foreign used,automatic,"₦ 24,000,000"
Toyota Venza V6 AWD 2010 Green,Toyota,Venza V6,2010,foreign used,automatic,"₦ 19,500,000"
Honda Accord Sport 2.0T 2022 Silver,Honda,Accord Sport,2022,foreign used,automatic,"₦ 39,450,000"
Toyota Corolla 1993 Gray,Toyota,Corolla,1993,local used,automatic,"₦ 2,000,000"
Toyota Corolla 2012 White,Toyota,Corolla,2012,foreign used,automatic,"₦ 13,800,000"
Mercedes-Benz GLS-Class GLS450 4Matic 2017 Silver,Mercedes-Benz,GLS-Class GLS450,2017,foreign used,automatic,"₦ 53,000,000"
Toyota Land Cruiser 2016 Black,Toyota,Land Cruiser,2016,local used,automatic,"₦ 79,000,000"
Mercedes-Benz GLK-Class 2012 White,Mercedes-Benz,GLK-Class,2012,foreign used,automatic,"₦ 18,000,000"
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6AM) 2010 Red,Toyota,Camry XLE,2010,local used,automatic,"₦ 9,000,000"
Toyota Tacoma Double Cab V6 Automatic 2012 Gray,Toyota,Tacoma Double,2012,local used,automatic,"₦ 17,500,000"
Mercedes-Benz GLK-Class 350 4MATIC 2010 Black,Mercedes-Benz,GLK-Class 350,2010,foreign used,automatic,"₦ 17,500,000"
Toyota Sienna LE FWD 8-Passenger 2013 Gray,Toyota,Sienna LE,2013,foreign used,automatic,"₦ 15,700,000"
Acura TLX Advance 	V6 FWD (3.5L 6cyl 9A) 2015 Blue,Acura,TLX Advance,2015,foreign used,automatic,"₦ 14,600,000"
Toyota Corolla LE 4dr Sedan (1.8L 4cyl CVT) 2014 Red,Toyota,Corolla LE,2014,foreign used,automatic,"₦ 15,900,000"
New Toyota Fortuner 2.4 D AWD 2024 White,New,Toyota Fortuner,2024,new,automatic,"₦ 91,000,000"
Mercedes-Benz GLK-Class 2015 Gray,Mercedes-Benz,GLK-Class,2015,foreign used,automatic,"₦ 24,500,000"
Honda HR-V EX-L w/Navigation AWD 2017 Black,Honda,HR-V EX-L,2017,foreign used,automatic,"₦ 22,500,000"
New Toyota Grand Highlander 2024 Black,New,Toyota Grand,2024,new,automatic,"₦ 140,000,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2022 White,Mercedes-Benz,GLE-Class GLE,2022,foreign used,automatic,"₦ 75,500,000"
Toyota Corolla 2008 Gray,Toyota,Corolla,2008,foreign used,automatic,"₦ 8,900,000"
Toyota Yaris 2005 Gold,Toyota,Yaris,2005,foreign used,manual,"₦ 4,600,000"
Nissan Primera 2006 Blue,Nissan,Primera,2006,foreign used,manual,"₦ 6,500,000"
Honda Jazz 2006 Silver,Honda,Jazz,2006,foreign used,automatic,"₦ 5,500,000"
Honda Accord 2009 Green,Honda,Accord,2009,local used,automatic,"₦ 4,800,000"
Ford E-250 Van 2010 White,Ford,E-250 Van,2010,local used,automatic,"₦ 6,900,000"
Volkswagen Golf 2008 Silver,Volkswagen,Golf,2008,local used,automatic,"₦ 4,700,000"
Toyota Sienna LE AWD (3.3L V6 5A) 2004 Red,Toyota,Sienna LE,2004,foreign used,automatic,"₦ 9,800,000"
Lexus RX 350 2013 Black,Lexus,RX 350,2013,foreign used,automatic,"₦ 23,800,000"
Toyota Camry XSE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry XSE,2018,foreign used,automatic,"₦ 35,000,000"
Mercedes-Benz M Class ML 350 4Matic 2013 White,Mercedes-Benz,M Class,2013,foreign used,automatic,"₦ 26,000,000"
Ford Edge 2014 Black,Ford,Edge,2014,local used,automatic,"₦ 9,000,000"
Toyota Hilux 2020 White,Toyota,Hilux,2020,foreign used,automatic,"₦ 78,500,000"
Toyota Corolla Altis 1.8 2005 Black,Toyota,Corolla Altis,2005,foreign used,automatic,"₦ 8,500,000"
Mercedes-Benz GLS-Class GLS450 4Matic 2017 White,Mercedes-Benz,GLS-Class GLS450,2017,foreign used,automatic,"₦ 43,000,000"
Lexus RX 2011 Silver,Lexus,RX,2011,foreign used,automatic,"₦ 22,500,000"
Toyota Sienna LE 2008 Red,Toyota,Sienna LE,2008,foreign used,automatic,"₦ 9,500,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,Mercedes-Benz,M Class,2014,foreign used,automatic,"₦ 27,000,000"
Hyundai Elantra GLS Automatic 2012 Silver,Hyundai,Elantra GLS,2012,foreign used,automatic,"₦ 11,500,000"
Honda Accord 2004 Black,Honda,Accord,2004,local used,automatic,"₦ 3,850,000"
Hyundai Elantra SE Sedan FWD (2.0L 4cyl 6M) 2017 Blue,Hyundai,Elantra SE,2017,foreign used,automatic,"₦ 17,800,000"
Mercedes-Benz GLE43 3.0 AWD 2017 Silver,Mercedes-Benz,GLE43 3,2017,foreign used,automatic,"₦ 46,500,000"
Honda Accord EX-L 4dr Sedan (2.4L 4cyl CVT) 2015 Gray,Honda,Accord EX-L,2015,foreign used,automatic,"₦ 13,300,000"
Mercedes-Benz GLE-Class GLE 350 4MATIC 2021 Black,Mercedes-Benz,GLE-Class GLE,2021,foreign used,automatic,"₦ 110,000,000"
Mercedes-Benz GLE-Class GLE 450 4MATIC 2024 White,Mercedes-Benz,GLE-Class GLE,2024,foreign used,automatic,"₦ 172,000,000"
Toyota Highlander Limited Platinum 4x2 V6 (3.5L 6cyl 8A) 2018 Off white,Toyota,Highlander Limited,2018,foreign used,automatic,"₦ 31,000,000"
Mercedes-Benz CLA-Class CLA 250 Sedan 2015 White,Mercedes-Benz,CLA-Class CLA,2015,local used,automatic,"₦ 13,500,000"
Lexus RX 350 AWD 2019 Gray,Lexus,RX 350,2019,foreign used,automatic,"₦ 47,000,000"
Acura MDX 2004 Blue,Acura,MDX,2004,local used,automatic,"₦ 2,950,000"
Hyundai Elantra 2011 White,Hyundai,Elantra,2011,local used,automatic,"₦ 6,900,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry SE,2013,foreign used,automatic,"₦ 12,850,000"
Lexus RX 350 2011 Black,Lexus,RX 350,2011,foreign used,automatic,"₦ 16,200,000"
Toyota Corolla S Premium 4dr Sedan (1.8L 4cyl CVT) 2014 Black,Toyota,Corolla S,2014,foreign used,automatic,"₦ 14,500,000"
Toyota Land Cruiser 4.6 V8 GXR 2017 Black,Toyota,Land Cruiser,2017,foreign used,automatic,"₦ 88,000,000"
Toyota Avalon XL w/Bucket Seats 2003 White,Toyota,Avalon XL,2003,local used,automatic,"₦ 3,500,000"
Toyota Corolla S Premium 4dr Sedan (1.8L 4cyl CVT) 2016 White,Toyota,Corolla S,2016,foreign used,automatic,"₦ 14,500,000"
Toyota Sienna XLE 2005 Blue,Toyota,Sienna XLE,2005,local used,automatic,"₦ 5,500,000"
Lexus ES 2014 Gray,Lexus,ES,2014,foreign used,automatic,"₦ 24,850,000"
Hyundai Sonata Sport 4dr Sedan (2.4L 4cyl 6A) 2015 Black,Hyundai,Sonata Sport,2015,foreign used,automatic,"₦ 10,000,000"
Honda Civic 2006 Black,Honda,Civic,2006,local used,automatic,"₦ 4,750,000"
Honda Accord 2006 Silver,Honda,Accord,2006,local used,automatic,"₦ 3,800,000"
Lexus ES 350 2012 Red,Lexus,ES 350,2012,foreign used,automatic,"₦ 13,600,000"
BMW X1 xDrive28i AWD 2016 White,BMW,X1 xDrive28i,2016,foreign used,automatic,"₦ 31,000,000"
Ford Mustang GT Premium Fastback 2019 Black,Ford,Mustang GT,2019,foreign used,automatic,"₦ 37,000,000"
Toyota Corolla 2007 Gray,Toyota,Corolla,2007,local used,automatic,"₦ 5,000,000"
Hyundai Palisade 2022 Silver,Hyundai,Palisade,2022,foreign used,automatic,"₦ 70,000,000"
Lexus ES 350 2011 Black,Lexus,ES 350,2011,foreign used,automatic,"₦ 13,100,000"
Hyundai Sonata 2015 White,Hyundai,Sonata,2015,foreign used,automatic,"₦ 14,600,000"
Honda Odyssey 2008 Gray,Honda,Odyssey,2008,foreign used,automatic,"₦ 7,800,000"
Honda Accord 2004 Black,Honda,Accord,2004,local used,automatic,"₦ 2,750,000"
Infiniti JX 2012 Silver,Infiniti,JX,2012,foreign used,automatic,"₦ 14,000,000"
Lexus GX 460 Base 2017 Black,Lexus,GX 460,2017,foreign used,automatic,"₦ 65,000,000"
Lexus ES 350 FWD 2018 Gold,Lexus,ES 350,2018,foreign used,automatic,"₦ 36,500,000"
Hyundai Sonata 2013 White,Hyundai,Sonata,2013,local used,automatic,"₦ 8,250,000"
Lexus ES 330 2005 Blue,Lexus,ES 330,2005,foreign used,automatic,"₦ 11,500,000"
Ford F-150 2012 Black,Ford,F-150,2012,local used,automatic,"₦ 16,000,000"
Honda Accord 2013 White,Honda,Accord,2013,foreign used,automatic,"₦ 12,000,000"
Toyota Corolla 2004 Red,Toyota,Corolla,2004,foreign used,automatic,"₦ 8,500,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Gray,Mercedes-Benz,M Class,2012,local used,automatic,"₦ 19,200,000"
Lexus RX 350 RX 350 Premium Plus AWD 2025 White,Lexus,RX 350,2025,foreign used,automatic,"₦ 143,500,000"
Hyundai Sonata 2012 Gray,Hyundai,Sonata,2012,local used,automatic,"₦ 7,200,000"
Mercedes-Benz E350 2013 Gray,Mercedes-Benz,E350,2013,foreign used,automatic,"₦ 22,000,000"
Toyota Carina E 1998 Blue,Toyota,Carina E,1998,local used,automatic,"₦ 3,000,000"
Honda Accord 2008 Gray,Honda,Accord,2008,local used,automatic,"₦ 5,700,000"
Honda CR-V Touring AWD 2019 White,Honda,CR-V Touring,2019,local used,automatic,"₦ 28,000,000"
Lexus ES 2014 Black,Lexus,ES,2014,foreign used,automatic,"₦ 19,500,000"
Toyota RAV4 Automatic 2003 Silver,Toyota,RAV4 Automatic,2003,local used,automatic,"₦ 3,870,000"
Mercedes-Benz C300 Base 4Matic Sedan AWD (2.0L 4cyl 7A) 2016,Mercedes-Benz,C300 Base,2016,foreign used,automatic,"₦ 26,500,000"
Honda Pilot EX 4dr SUV (3.5L 6cyl 5A) 2010 Silver,Honda,Pilot EX,2010,foreign used,automatic,"₦ 10,800,000"
Lexus ES 350 2009 White,Lexus,ES 350,2009,foreign used,automatic,"₦ 11,700,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 Blue,Toyota,Camry SE,2015,foreign used,automatic,"₦ 17,500,000"
Honda Accord 2.4 LX 2008 Blue,Honda,Accord 2,2008,local used,automatic,"₦ 4,500,000"
Honda Accord 2008 Black,Honda,Accord,2008,local used,automatic,"₦ 4,000,000"
Lexus RX 350 2014 Gray,Lexus,RX 350,2014,local used,automatic,"₦ 17,500,000"
Toyota Camry 2009 Silver,Toyota,Camry,2009,local used,automatic,"₦ 6,800,000"
Toyota Venza 2010 Blue,Toyota,Venza,2010,local used,automatic,"₦ 12,000,000"
Toyota Matrix 2004 Silver,Toyota,Matrix,2004,local used,automatic,"₦ 6,200,000"
Mercedes-Benz M Class 2012 White,Mercedes-Benz,M Class,2012,local used,automatic,"₦ 21,850,000"
Toyota Camry XLE 4dr Sedan (2.4L 4cyl 5A) 2007 Green,Toyota,Camry XLE,2007,local used,automatic,"₦ 6,800,000"
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2007 Black,Toyota,Camry SE,2007,local used,automatic,"₦ 6,500,000"
Nissan Rogue S 2012 White,Nissan,Rogue S,2012,foreign used,automatic,"₦ 8,500,000"
Toyota Highlander Limited 2010 Silver,Toyota,Highlander Limited,2010,foreign used,automatic,"₦ 16,300,000"
Hyundai Accent SE Sedan 2016 White,Hyundai,Accent SE,2016,foreign used,automatic,"₦ 13,800,000"
Toyota Sienta 2006 Silver,Toyota,Sienta,2006,foreign used,automatic,"₦ 11,500,000"
Honda Accord EX-L 4dr Sedan FWD (2.4L 4cyl 2A) 2017 White,Honda,Accord EX-L,2017,local used,automatic,"₦ 11,000,000"
Mercedes-Benz M Class ML 350 4Matic 2012 Black,Mercedes-Benz,M Class,2012,foreign used,automatic,"₦ 25,500,000"
Toyota Corolla CE 2005 Gray,Toyota,Corolla CE,2005,local used,automatic,"₦ 3,900,000"
Toyota Corolla S Plus 4dr Sedan (1.8L 4cyl 6M) 2015 Gray,Toyota,Corolla S,2015,foreign used,automatic,"₦ 14,350,000"
Mercedes-Benz E550 2015 Black,Mercedes-Benz,E550,2015,local used,automatic,"₦ 10,000,000"
Honda Accord Crosstour 2010 Red,Honda,Accord Crosstour,2010,local used,automatic,"₦ 7,200,000"
Acura TL Automatic 2006 Gold,Acura,TL Automatic,2006,local used,automatic,"₦ 4,000,000"
Ford Focus 2004 Blue,Ford,Focus,2004,local used,automatic,"₦ 2,750,000"
Mercedes-Benz GLK-Class 2015 Gray,Mercedes-Benz,GLK-Class,2015,foreign used,automatic,"₦ 28,000,000"
Hyundai Sonata 2015 Black,Hyundai,Sonata,2015,foreign used,automatic,"₦ 13,500,000"
Hyundai Sonata Limited Sedan FWD (2.4L 4cyl 6A) 2011 Red,Hyundai,Sonata Limited,2011,foreign used,automatic,"₦ 12,300,000"
Acura MDX 2007 Silver,Acura,MDX,2007,local used,automatic,"₦ 7,200,000"
Toyota RAV4 2014 Gray,Toyota,RAV4,2014,foreign used,automatic,"₦ 24,000,000"
Hyundai I10 2008 Gray,Hyundai,I10,2008,local used,automatic,"₦ 2,500,000"
Toyota Tacoma Double Cab V6 Automatic 2009 Silver,Toyota,Tacoma Double,2009,local used,automatic,"₦ 16,700,000"
Lexus RX 350 AWD 2017 Burgundy,Lexus,RX 350,2017,foreign used,automatic,"₦ 48,000,000"
Hyundai Elantra GLS Sedan FWD (1.8L 4cyl 6A) 2013 Silver,Hyundai,Elantra GLS,2013,foreign used,automatic,"₦ 11,700,000"
Toyota Camry 2015 Black,Toyota,Camry,2015,foreign used,automatic,"₦ 17,500,000"
Toyota Camry 2005 White,Toyota,Camry,2005,foreign used,automatic,"₦ 8,250,000"
Toyota Camry L 4dr Sedan (2.5L 4cyl 6A) 2014 Gray,Toyota,Camry L,2014,foreign used,automatic,"₦ 15,500,000"
Lexus RX 330 4WD 2005 Silver,Lexus,RX 330,2005,local used,automatic,"₦ 7,900,000"
Hyundai Accent GLS 2013 Brown,Hyundai,Accent GLS,2013,local used,automatic,"₦ 5,700,000"
Peugeot 206 2005 Silver,Peugeot,206,2005,foreign used,manual,"₦ 4,400,000"
Volkswagen Golf 1999 Red,Volkswagen,Golf,1999,foreign used,manual,"₦ 5,700,000"
Honda Pilot 2010 Gold,Honda,Pilot,2010,local used,automatic,"₦ 8,500,000"
Land Rover Range Rover Velar P380 SE R-Dynamic 4x4 2018 Gray,Land,Rover Range,2018,foreign used,automatic,"₦ 60,000,000"
Toyota Tacoma Regular Cab 2006 Red,Toyota,Tacoma Regular,2006,foreign used,automatic,"₦ 22,000,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2014 White,Mercedes-Benz,CLA-Class CLA,2014,local used,automatic,"₦ 14,200,000"
Mazda CX-5 SV Premium 2014 Gray,Mazda,CX-5 SV,2014,foreign used,automatic,"₦ 18,500,000"
Hyundai Sonata Sport 2.0T Sedan FWD (2.0L 4cyl 6A) 2016 Black,Hyundai,Sonata Sport,2016,foreign used,automatic,"₦ 15,950,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2019 Black,Mercedes-Benz,G-Class G,2019,foreign used,automatic,"₦ 305,000,000"
Mercedes-Benz C320 2007 Silver,Mercedes-Benz,C320,2007,local used,automatic,"₦ 3,000,000"
Toyota Camry 2007 Red,Toyota,Camry,2007,local used,automatic,"₦ 9,200,000"
Toyota Sienna 2005 Silver,Toyota,Sienna,2005,local used,automatic,"₦ 5,650,000"
Toyota 4-Runner Limited V6 2007 White,Toyota,4-Runner Limited,2007,local used,automatic,"₦ 7,000,000"
Mercedes-Benz G-Class 2018 White,Mercedes-Benz,G-Class,2018,foreign used,automatic,"₦ 143,000,000"
Mercedes-Benz GLS-Class GLS450 4Matic 2017 Black,Mercedes-Benz,GLS-Class GLS450,2017,foreign used,automatic,"₦ 48,000,000"
Honda CR-V 2008,Honda,CR-V,2008,local used,automatic,"₦ 4,800,000"
Toyota Corolla Sedan Automatic 2003 Gray,Toyota,Corolla Sedan,2003,local used,automatic,"₦ 4,990,000"
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,Mercedes-Benz,GLK-Class 350,2014,local used,automatic,"₦ 14,000,000"
Ford Explorer Limited 4dr SUV AWD (3.5L 6cyl 6A) 2015 White,Ford,Explorer Limited,2015,foreign used,automatic,"₦ 25,500,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2019 Silver,Mercedes-Benz,G-Class G,2019,foreign used,automatic,"₦ 295,000,000"
Genesis G80 2016 White,Genesis,G80,2016,foreign used,automatic,"₦ 30,000,000"
Mercedes-Benz C300 2015 Black,Mercedes-Benz,C300,2015,foreign used,automatic,"₦ 27,000,000"
Toyota Corolla Hatchback 2021 Silver,Toyota,Corolla Hatchback,2021,foreign used,automatic,"₦ 33,000,000"
Lexus ES 2014 Black,Lexus,ES,2014,local used,automatic,"₦ 16,600,000"
Lexus RX 350 2019 Blue,Lexus,RX 350,2019,foreign used,automatic,"₦ 46,800,000"
Lexus GX 460 Luxury 2018 Silver,Lexus,GX 460,2018,foreign used,automatic,"₦ 55,500,000"
Acura ZDX Base AWD 2010 White,Acura,ZDX Base,2010,local used,automatic,"₦ 9,800,000"
Ford F-150 2019 Black,Ford,F-150,2019,local used,automatic,"₦ 12,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2014 Gray,Mercedes-Benz,GLK-Class 350,2014,foreign used,automatic,"₦ 22,500,000"
Lexus RX 350 2019 Blue,Lexus,RX 350,2019,foreign used,automatic,"₦ 57,500,000"
Toyota Corolla 2010 Black,Toyota,Corolla,2010,foreign used,automatic,"₦ 10,700,000"
Peugeot 307 2008 Blue,Peugeot,307,2008,foreign used,automatic,"₦ 5,900,000"
Lexus RX 350 2021 Black,Lexus,RX 350,2021,foreign used,automatic,"₦ 65,000,000"
Toyota Matrix 2011 Black,Toyota,Matrix,2011,foreign used,automatic,"₦ 11,800,000"
Toyota Sienna 2002 Black,Toyota,Sienna,2002,local used,automatic,"₦ 2,980,000"
Honda Odyssey 2000 Silver,Honda,Odyssey,2000,local used,automatic,"₦ 2,650,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2016 White,Mercedes-Benz,GLE-Class AMG,2016,foreign used,automatic,"₦ 85,500,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2011 Silver,Toyota,Camry XLE,2011,foreign used,automatic,"₦ 9,500,000"
Honda Pilot 2009 Black,Honda,Pilot,2009,local used,automatic,"₦ 6,000,000"
Mercedes-Benz M Class 2002 Silver,Mercedes-Benz,M Class,2002,foreign used,automatic,"₦ 7,000,000"
Volkswagen Golf 2002 White,Volkswagen,Golf,2002,foreign used,manual,"₦ 5,650,000"
Lexus RX 2022 Black,Lexus,RX,2022,foreign used,automatic,"₦ 80,000,000"
Toyota Highlander Limited 4dr SUV (3.5L 6cyl 6A) 2014 White,Toyota,Highlander Limited,2014,foreign used,automatic,"₦ 22,700,000"
Honda Accord 2009 Silver,Honda,Accord,2009,local used,automatic,"₦ 4,600,000"
Honda Civic 1.4 3 Door Automatic 2012 Black,Honda,Civic 1,2012,foreign used,automatic,"₦ 10,500,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Silver,Mercedes-Benz,GLE-Class AMG,2017,foreign used,automatic,"₦ 78,000,000"
Lexus RX 350 2014 Black,Lexus,RX 350,2014,foreign used,automatic,"₦ 28,500,000"
Honda Accord Hybrid Automatic 2007 Gray,Honda,Accord Hybrid,2007,foreign used,automatic,"₦ 4,600,000"
Toyota Corolla LE 4dr Sedan (1.8L 4 cyl 4A) 2009 Gray,Toyota,Corolla LE,2009,local used,automatic,"₦ 7,400,000"
Toyota Highlander 2017 Silver,Toyota,Highlander,2017,foreign used,automatic,"₦ 39,000,000"
Honda Accord Sport (1.5L 4cyl Turbo 6M) 2019 White,Honda,Accord Sport,2019,foreign used,automatic,"₦ 26,500,000"
Hyundai Santa Fe Limited AWD 2016 Black,Hyundai,Santa Fe,2016,local used,automatic,"₦ 21,500,000"
Toyota Tundra SR5 4dr Double Cab 4WD LB (5.7L 8cyl 6A) 2014 Black,Toyota,Tundra SR5,2014,local used,automatic,"₦ 38,000,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2011 Black,Mercedes-Benz,E350 Base,2011,local used,automatic,"₦ 11,500,000"
BMW X3 2020 Black,BMW,X3,2020,foreign used,automatic,"₦ 57,000,000"
Lexus RX 350 2013 White,Lexus,RX 350,2013,foreign used,automatic,"₦ 25,000,000"
Chevrolet Equinox LS AWD 2018 Red,Chevrolet,Equinox LS,2018,foreign used,automatic,"₦ 16,000,000"
Toyota Sienna LE AWD 7-Passenger 2013 White,Toyota,Sienna LE,2013,foreign used,automatic,"₦ 15,000,000"
Toyota Sienna 2001 Green,Toyota,Sienna,2001,foreign used,automatic,"₦ 8,500,000"
Hyundai Sonata 2015 Red,Hyundai,Sonata,2015,foreign used,automatic,"₦ 14,900,000"
Toyota 4-Runner 2006 Gray,Toyota,4-Runner,2006,local used,automatic,"₦ 4,800,000"
Hyundai Elantra 2013 Silver,Hyundai,Elantra,2013,local used,automatic,"₦ 7,800,000"
Lexus RX 350 AWD 2014 Gray,Lexus,RX 350,2014,local used,automatic,"₦ 18,000,000"
Mercedes-Benz M Class ML 350 4Matic 2008 Black,Mercedes-Benz,M Class,2008,local used,automatic,"₦ 8,850,000"
Toyota Corolla CE 2006 Green,Toyota,Corolla CE,2006,local used,automatic,"₦ 4,800,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,Mercedes-Benz,GLK-Class Base,2015,foreign used,automatic,"₦ 26,000,000"
Mercedes-Benz C230 2006 White,Mercedes-Benz,C230,2006,local used,automatic,"₦ 4,600,000"
Toyota Sienna LE 7-Passenger Mobility 4dr Minivan (3.5L 6cyl 6A) 2015,Toyota,Sienna LE,2015,foreign used,automatic,"₦ 17,500,000"
Toyota HiAce 2014 White,Toyota,HiAce,2014,local used,manual,"₦ 20,000,000"
Lexus ES 350 2012 Blue,Lexus,ES 350,2012,local used,automatic,"₦ 10,800,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gray,Toyota,Camry LE,2010,local used,automatic,"₦ 7,200,000"
Mercedes-Benz M Class ML 350 4Matic 2007 Gold,Mercedes-Benz,M Class,2007,foreign used,automatic,"₦ 9,750,000"
Toyota Corolla SE 2020 Red,Toyota,Corolla SE,2020,foreign used,automatic,"₦ 25,000,000"
Hyundai Sonata 2015 Gray,Hyundai,Sonata,2015,foreign used,automatic,"₦ 13,000,000"
Lexus RX 350 FWD 2017 Gray,Lexus,RX 350,2017,local used,automatic,"₦ 41,000,000"
Toyota Venza 2014 Black,Toyota,Venza,2014,foreign used,automatic,"₦ 20,000,000"
Mercedes-Benz C300 2009 White,Mercedes-Benz,C300,2009,local used,automatic,"₦ 7,800,000"
