title,make,model,year,condition,transmission,price
Mazda 5 2007 Silver,Mazda,5,2007,local used,automatic,"₦ 3,520,000"
Renault Fluence 2011 Black,Renault,Fluence,2011,local used,automatic,"₦ 2,640,000"
Toyota Venza 2014 Silver,Toyota,Venza,2014,foreign used,automatic,"₦ 21,500,000"
Mercedes-Benz GLE-Class AMG GLE 63 S 4MATIC 2017 White,,,,foreign used,automatic,"₦ 82,000,000"
Dodge Avenger 2010 Red,Dodge,Avenger,2010,local used,automatic,"₦ 5,830,000"
Mazda 3 2014 Blue,Mazda,3,2014,foreign used,automatic,"₦ 14,300,000"
BMW 7 Series 2012 Silver,BMW,7,,local used,automatic,"₦ 25,300,000"
Toyota Camry 2007 Blue,Toyota,Camry,2007,local used,automatic,"₦ 5,500,000"
Mitsubishi Outlander 2.4 2003 White,Mitsubishi,Outlander,,local used,automatic,"₦ 3,500,000"
Lexus RX 400h 2006 Gold,Lexus,RX,,local used,automatic,"₦ 7,200,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2012 Black,Toyota,Camry,,local used,automatic,"₦ 11,300,000"
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2017 Black,Toyota,Land,,local used,automatic,"₦ 46,000,000"
Volkswagen Golf TSI S FWD 2018 White,Volkswagen,Golf,,foreign used,automatic,"₦ 20,000,000"
Toyota Hilux 2023 Blue,Toyota,Hilux,2023,foreign used,automatic,"₦ 46,000,000"
Toyota Camry XSE 4dr Sedan (2.5L 4cyl 6A) 2015 Silver,Toyota,Camry,,foreign used,automatic,"₦ 21,000,000"
Lexus ES 350 FWD 2016 Gray,Lexus,ES,,foreign used,automatic,"₦ 28,500,000"
Toyota Corolla 2015 Red,Toyota,Corolla,2015,foreign used,automatic,"₦ 16,500,000"
Honda Accord Crosstour 2013 Black,Honda,Accord,,foreign used,automatic,"₦ 16,950,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (2.0L 4cyll 7A) 2016 White,,,,foreign used,automatic,"₦ 27,500,000"
Mercedes-Benz GLK-Class Base GLK 350 4dr AWD 4MATIC (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 25,000,000"
Toyota Highlander XSE 2021 Blue,Toyota,Highlander,,foreign used,automatic,"₦ 68,000,000"
Toyota Venza 2010 Gray,Toyota,Venza,2010,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz GLS-Class 2022 Black,,,,foreign used,automatic,"₦ 110,000,000"
New Toyota Land Cruiser 2023 Black,New,Toyota,,new,automatic,"₦ 470,000,000"
Porsche Cayenne GTS 2021 Black,Porsche,Cayenne,,foreign used,automatic,"₦ 165,000,000"
Toyota Highlander Limited V6 4x4 (3.5L 6cyl 6A) 2016 Gold,Toyota,Highlander,,foreign used,automatic,"₦ 29,000,000"
Lexus RX 350 AWD 2013 Black,Lexus,RX,,foreign used,automatic,"₦ 25,000,000"
Toyota Highlander Limited 2011 Gray,Toyota,Highlander,,foreign used,automatic,"₦ 18,500,000"
Lexus RX 350 AWD 2012 Red,Lexus,RX,,foreign used,automatic,"₦ 19,000,000"
Toyota Avalon XLE FWDSedan (3.6L 6cyl 6A) 2016 Gold,Toyota,Avalon,,foreign used,automatic,"₦ 19,500,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,,,,foreign used,automatic,"₦ 25,000,000"
Honda Accord 2008 Black,Honda,Accord,2008,local used,automatic,"₦ 4,950,000"
Honda Accord 2010 Blue,Honda,Accord,2010,foreign used,automatic,"₦ 6,600,000"
BMW 325i 2002 Black,BMW,325i,2002,local used,automatic,"₦ 4,400,000"
Kia Sorento 2004 Green,Kia,Sorento,2004,local used,automatic,"₦ 5,500,000"
Toyota Matrix 2005 Blue,Toyota,Matrix,2005,local used,automatic,"₦ 4,500,000"
Nissan Rogue S 2008 Silver,Nissan,Rogue,,local used,automatic,"₦ 5,950,000"
Toyota Yaris 2008 Black,Toyota,Yaris,2008,local used,automatic,"₦ 4,470,000"
Toyota Camry 2011 Black,Toyota,Camry,2011,local used,automatic,"₦ 6,700,000"
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2014 Gray,,,,foreign used,automatic,"₦ 26,000,000"
Toyota RAV4 Limited 4dr SUV AWD (2.5L 4cyl 6A) 2015 Brown,Toyota,RAV4,,foreign used,automatic,"₦ 24,000,000"
Lexus RX 350 2014 Black,Lexus,RX,,foreign used,automatic,"₦ 27,500,000"
Mercedes-Benz GLE-Class GLE 350 2018 Blue,,,,foreign used,automatic,"₦ 42,000,000"
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Black,Toyota,Camry,,foreign used,automatic,"₦ 30,500,000"
Lexus RX 350 FWD 2015 Black,Lexus,RX,,foreign used,automatic,"₦ 27,950,000"
Lexus GX 460 Luxury 2018 Burgundy,Lexus,GX,,foreign used,automatic,"₦ 58,000,000"
Lexus RX 330 2005 Gray,Lexus,RX,,foreign used,automatic,"₦ 12,000,000"
Land Rover Range Rover Velar P380 HSE R-Dynamic 4x4 2018 Black,Land,Rover,,foreign used,automatic,"₦ 62,000,000"
Lexus ES 350 2011 Silver,Lexus,ES,,foreign used,automatic,"₦ 15,500,000"
Lexus ES 350 2011 Beige,Lexus,ES,,foreign used,automatic,"₦ 13,500,000"
Toyota Highlander XLE 2022 Black,Toyota,Highlander,,foreign used,automatic,"₦ 68,000,000"
Hyundai Sonata Limited 2019 Black,Hyundai,Sonata,,foreign used,automatic,"₦ 22,000,000"
Lexus ES 350 FWD 2015 Silver,Lexus,ES,,foreign used,automatic,"₦ 20,000,000"
Toyota Corolla LE 2006 Silver,Toyota,Corolla,,foreign used,automatic,"₦ 8,500,000"
Toyota Corolla LE 2006 Black,Toyota,Corolla,,foreign used,automatic,"₦ 8,900,000"
Honda Odyssey 2004 Gold,Honda,Odyssey,2004,local used,automatic,"₦ 4,950,000"
Hyundai Elantra 2008 Brown,Hyundai,Elantra,2008,local used,automatic,"₦ 3,960,000"
Honda Accord 2009 Silver,Honda,Accord,2009,local used,automatic,"₦ 4,400,000"
Mercedes-Benz C43 2017 Black,,,,foreign used,automatic,"₦ 53,000,000"
Honda Pilot 2003 Gold,Honda,Pilot,2003,local used,automatic,"₦ 3,850,000"
Toyota RAV4 Limited AWD (2.5L 4cyl 6A) 2016 Burgundy,Toyota,RAV4,,foreign used,automatic,"₦ 25,000,000"
Hyundai Elantra 2012 Red,Hyundai,Elantra,2012,local used,automatic,"₦ 8,700,000"
Lexus ES 330 2005 Black,Lexus,ES,,local used,automatic,"₦ 5,900,000"
Lexus ES 330 2003 Blue,Lexus,ES,,local used,automatic,"₦ 5,400,000"
Hyundai Elantra 2014 Black,Hyundai,Elantra,2014,local used,automatic,"₦ 7,200,000"
Toyota Camry 2008 Gray,Toyota,Camry,2008,local used,automatic,"₦ 8,226,562"
Toyota Camry 2008,Toyota,Camry,2008,local used,automatic,"₦ 6,500,000"
Lexus ES 300 2004 Black,Lexus,ES,,local used,automatic,"₦ 4,900,000"
Toyota Corolla XLE 2020 Silver,Toyota,Corolla,,foreign used,,"₦ 34,804,687"
Toyota Corolla 2007 Silver,Toyota,Corolla,2007,local used,automatic,"₦ 7,593,750"
Lexus ES 2008 Gray,Lexus,ES,2008,local used,automatic,"₦ 11,390,625"
Toyota Corolla 2009 Green,Toyota,Corolla,2009,local used,automatic,"₦ 11,390,625"
Toyota RAV4 2010 Brown,Toyota,RAV4,2010,local used,automatic,"₦ 12,656,250"
Toyota Corolla 2006 Silver,Toyota,Corolla,2006,local used,automatic,"₦ 6,328,125"
Honda Accord 2009 Black,Honda,Accord,2009,foreign used,automatic,"₦ 12,656,250"
Toyota Corolla XLE 2020 Silver,Toyota,Corolla,,foreign used,,"₦ 34,804,687"
Lexus RX 350 2008 Silver,Lexus,RX,,foreign used,automatic,"₦ 13,500,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2017 Red,,,,foreign used,automatic,"₦ 75,000,000"
Mercedes-Benz G-Class G 63 AMG 4MATIC 2017 White,,,,foreign used,automatic,"₦ 130,000,000"
Hyundai Sonata Base Sedan FWD (2.4L 4cyl 6A) 2016 Red,Hyundai,Sonata,,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015 Blue,,,,foreign used,automatic,"₦ 24,500,000"
Toyota Tundra Platinum 2022 Red,Toyota,Tundra,,foreign used,automatic,"₦ 167,000,000"
Land Rover Range Rover Sport 2021 Black,Land,Rover,,foreign used,automatic,"₦ 125,000,000"
Land Rover Range Rover Vogue 2023 Gray,Land,Rover,,foreign used,automatic,"₦ 395,000,000"
Toyota Land Cruiser 3.5 Petrol 4WD 2022 Gold,Toyota,Land,,foreign used,automatic,"₦ 170,000,000"
New Lexus LX 2023 Black,New,Lexus,,new,automatic,"₦ 520,000,000"
Mini Countryman Cooper S FWD 2015 Brown,Mini,Countryman,,foreign used,automatic,"₦ 16,500,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Silver,Toyota,Camry,,foreign used,automatic,"₦ 11,500,000"
Mercedes-Benz S-Class 2022 Black,,,,foreign used,automatic,"₦ 260,000,000"
Mercedes-Benz S-Class 2020 Black,,,,foreign used,automatic,"₦ 128,000,000"
Lexus RX 350 2015 White,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Toyota Corolla LE (1.8L 4cyl 2A) 2019,Toyota,Corolla,,foreign used,automatic,"₦ 18,000,000"
Lexus GX 460 Premium 2013 Gold,Lexus,GX,,foreign used,automatic,"₦ 35,000,000"
Lexus ES 350 FWD 2013 White,Lexus,ES,,foreign used,automatic,"₦ 21,000,000"
Toyota Sequoia Platinum 4dr SUV (5.7L 8cyl 6A) 2015 Black,Toyota,Sequoia,,foreign used,automatic,"₦ 28,000,000"
Acura MDX 4dr SUV w/Technology Package (3.5L 6cyl 6A) 2014 Red,Acura,MDX,,foreign used,automatic,"₦ 17,000,000"
Acura MDX 2003 Green,Acura,MDX,2003,local used,automatic,"₦ 3,520,000"
Acura TL 2010 Silver,Acura,TL,2010,local used,automatic,"₦ 5,830,000"
Hyundai Santa Fe 2008 Black,Hyundai,Santa,,local used,automatic,"₦ 5,005,000"
Nissan Rogue 2012 Gray,Nissan,Rogue,2012,foreign used,automatic,"₦ 11,550,000"
BMW X1 2011 Gray,BMW,X1,2011,local used,automatic,"₦ 12,100,000"
Toyota Corolla 2005 Silver,Toyota,Corolla,2005,local used,automatic,"₦ 5,100,000"
Infiniti QX56 2011 Black,Infiniti,QX56,2011,local used,automatic,"₦ 33,000,000"
Kia Optima 2010 Black,Kia,Optima,2010,local used,manual,"₦ 4,620,000"
Mazda CX-9 2008 Black,Mazda,CX-9,2008,local used,automatic,"₦ 5,060,000"
Kia Optima 2008 Black,Kia,Optima,2008,local used,automatic,"₦ 4,950,000"
GMC Acadia 2008 Black,GMC,Acadia,2008,local used,automatic,"₦ 7,700,000"
Toyota RAV4 2014 Gray,Toyota,RAV4,2014,local used,automatic,"₦ 23,500,000"
Honda CR-V 2005 Silver,Honda,CR-V,2005,local used,automatic,"₦ 4,700,000"
Volkswagen Passat S 2013 Silver,Volkswagen,Passat,,local used,automatic,"₦ 6,300,000"
Toyota Corolla 2009 Black,Toyota,Corolla,2009,local used,automatic,"₦ 6,950,000"
Toyota Camry 2014 White,Toyota,Camry,2014,local used,automatic,"₦ 14,700,000"
Toyota Sienna 2008 Black,Toyota,Sienna,2008,local used,automatic,"₦ 6,900,000"
Land Rover Range Rover Velar P380 S 4x4 2019 Black,Land,Rover,,foreign used,automatic,"₦ 72,000,000"
Mercedes-Benz GLC-Class 2017 White,,,,foreign used,automatic,"₦ 26,500,000"
Lexus RX 350 AWD 2015 Black,Lexus,RX,,foreign used,automatic,"₦ 26,999,999"
Toyota Camry XLE FWD (2.5L 4cyl 8AM) 2018 White,Toyota,Camry,,foreign used,automatic,"₦ 35,000,000"
Land Rover Range Rover Vogue 2015 Black,Land,Rover,,foreign used,automatic,"₦ 27,000,000"
Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2021 Black,,,,foreign used,automatic,"₦ 125,000,000"
Mercedes-Benz GLE-Class 2021 Blue,,,,foreign used,automatic,"₦ 180,000,000"
Lexus RX 350 2018 Gray,Lexus,RX,,foreign used,automatic,"₦ 44,000,000"
Mercedes-Benz GLE-Class AMG GLE 53 4MATIC 2024 White,,,,foreign used,automatic,"₦ 325,000,000"
Lexus RX 350 2008 Silver,Lexus,RX,,foreign used,automatic,"₦ 12,800,000"
Toyota 4-Runner 2017 Black,Toyota,4-Runner,2017,foreign used,automatic,"₦ 48,000,000"
Mercedes-Benz GLA 250 2021 White,,,,foreign used,automatic,"₦ 55,000,000"
BMW X7 M50i 2021 Black,BMW,X7,,foreign used,automatic,"₦ 210,000,000"
New Lexus TX 2025 Black,New,Lexus,,new,automatic,"₦ 193,000,000"
Lexus RX 350 AWD 2014 Black,Lexus,RX,,foreign used,automatic,"₦ 26,000,000"
Mercedes-Benz M Class ML350 AWD 4MATIC 2009 Silver,,,,foreign used,automatic,"₦ 12,000,000"
Lexus RX 350 2015 White,Lexus,RX,,foreign used,automatic,"₦ 28,000,000"
Toyota Highlander Limited 2012 Gray,Toyota,Highlander,,foreign used,automatic,"₦ 20,000,000"
Honda Accord 2008 Black,Honda,Accord,2008,local used,automatic,"₦ 4,620,000"
Toyota Camry 2004 Blue,Toyota,Camry,2004,local used,automatic,"₦ 4,290,000"
Mazda CX-9 2010 Green,Mazda,CX-9,2010,local used,automatic,"₦ 10,800,000"
Toyota 4-Runner 2004 Silver,Toyota,4-Runner,2004,foreign used,automatic,"₦ 13,500,000"
Land Rover Range Rover Vogue 2008 Black,Land,Rover,,local used,automatic,"₦ 7,700,000"
Toyota Sequoia 2004 Red,Toyota,Sequoia,2004,local used,automatic,"₦ 5,400,000"
Honda Accord 2004 Silver,Honda,Accord,2004,local used,automatic,"₦ 2,970,000"
Toyota Camry 2004 Black,Toyota,Camry,2004,local used,automatic,"₦ 5,400,000"
Honda Civic 2008 Black,Honda,Civic,2008,local used,automatic,"₦ 4,860,000"
Toyota Aygo 2006 Black,Toyota,Aygo,2006,foreign used,manual,"₦ 5,200,000"
Lexus ES 300 2004 Silver,Lexus,ES,,local used,automatic,"₦ 5,900,000"
Toyota Matrix 2006,Toyota,Matrix,2006,local used,automatic,"₦ 5,800,000"
Toyota Camry 2001 Gray,Toyota,Camry,2001,local used,automatic,"₦ 2,500,000"
BMW 3 Series 2005 Blue,BMW,3,,foreign used,automatic,"₦ 4,300,000"
Lexus ES 300 2003 Black,Lexus,ES,,local used,automatic,"₦ 4,800,000"
Toyota Corolla 2006 Silver,Toyota,Corolla,2006,local used,automatic,"₦ 6,200,000"
Toyota Camry SE FWD (2.5L 4cyl 8AM) 2018 Gray,Toyota,Camry,,foreign used,automatic,"₦ 25,000,000"
Mercedes-Benz C300 Sport 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 White,,,,foreign used,automatic,"₦ 15,000,000"
Toyota Corolla 2016 Black,Toyota,Corolla,2016,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 Gray,,,,foreign used,automatic,"₦ 44,000,000"
Lexus GX 460 Luxury 2019 Gray,Lexus,GX,,foreign used,automatic,"₦ 80,000,000"
Toyota Highlander 2015 Burgundy,Toyota,Highlander,2015,foreign used,automatic,"₦ 31,880,000"
Lexus ES 350 2008 Silver,Lexus,ES,,foreign used,automatic,"₦ 11,750,000"
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2015,,,,foreign used,automatic,"₦ 33,000,000"
Mercedes-Benz GLE-Class 2016 Black,,,,foreign used,automatic,"₦ 78,000,000"
New Lexus LX 2023 Black,New,Lexus,,new,automatic,"₦ 360,000,000"
New Toyota Hilux 2025 Black,New,Toyota,,new,automatic,"₦ 115,000,000"
New Mercedes-Benz G-Class 2025 Black,New,Mercedes-Benz,,new,automatic,"₦ 690,000,000"
Lexus RX 350 2012 Silver,Lexus,RX,,foreign used,automatic,"₦ 19,000,000"
Toyota Tacoma Access Cab 2008 White,Toyota,Tacoma,,foreign used,automatic,"₦ 19,500,000"
Toyota Venza V6 AWD 2012 Gray,Toyota,Venza,,foreign used,automatic,"₦ 17,500,000"
Honda CR-V 2.4 EX-L 4x4 Automatic 2008 Black,Honda,CR-V,,local used,automatic,"₦ 7,020,000"
Suzuki XL-7 2007 Burgandy,Suzuki,XL-7,2007,local used,automatic,"₦ 5,500,000"
Toyota Corolla 2004 Blue,Toyota,Corolla,2004,local used,automatic,"₦ 4,400,000"
Hyundai Santa Fe 3.3 SE 4WD 2008 Gray,Hyundai,Santa,,local used,automatic,"₦ 5,500,000"
Infiniti QX56 2013 Burgandy,Infiniti,QX56,2013,local used,automatic,"₦ 16,500,000"
Infiniti QX4 2000 Gold,Infiniti,QX4,2000,local used,automatic,"₦ 3,960,000"
Honda CR-V 2007 Blue,Honda,CR-V,2007,local used,automatic,"₦ 6,600,000"
Acura MDX 3.5L 4x4 2002 Silver,Acura,MDX,,local used,automatic,"₦ 3,000,000"
Dodge Journey 2010 Silver,Dodge,Journey,2010,local used,automatic,"₦ 8,900,000"
Toyota Camry 2007 Black,Toyota,Camry,2007,local used,automatic,"₦ 5,000,000"
Ford Focus 2003 Blue,Ford,Focus,2003,foreign used,automatic,"₦ 4,800,000"
Lexus ES 300 2004 Red,Lexus,ES,,local used,automatic,"₦ 4,500,000"
Lexus RX 350 2009 Blue,Lexus,RX,,foreign used,automatic,"₦ 14,000,000"
Lexus RX 350 2011 White,Lexus,RX,,foreign used,automatic,"₦ 22,000,000"
Lexus ES 350 2008 Gray,Lexus,ES,,foreign used,automatic,"₦ 11,800,000"
Lexus RX 350 2009 Blue,Lexus,RX,,foreign used,automatic,"₦ 14,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 White,Toyota,Camry,,foreign used,automatic,"₦ 15,000,000"
Mercedes-Benz M Class ML 350 4Matic 2010 Black,,,,local used,automatic,"₦ 9,600,000"
Lexus ES 350 2011 Red,Lexus,ES,,foreign used,automatic,"₦ 13,200,000"
Honda CR-V EX-L AWD 2020 Silver,Honda,CR-V,,foreign used,automatic,"₦ 46,000,000"
Toyota Venza XLE 2021 Gold,Toyota,Venza,,foreign used,automatic,"₦ 62,000,000"
Toyota Highlander Limited 2012 Black,Toyota,Highlander,,foreign used,automatic,"₦ 21,000,000"
BMW 3 Series 320d X-Drive AWD 2010 Gray,BMW,3,,foreign used,automatic,"₦ 22,000,000"
Lexus IS 250 4WD 2016 Black,Lexus,IS,,foreign used,automatic,"₦ 28,500,000"
Lexus GS 350 4WD 2013 Silver,Lexus,GS,,foreign used,automatic,"₦ 28,000,000"
Mercedes-Benz G-Class 2020 Matt Black,,,,local used,automatic,"₦ 260,000,000"
New Toyota Rush 2023 Black,New,Toyota,,new,automatic,"₦ 63,000,000"
Lexus RX 350 2010 Silver,Lexus,RX,,foreign used,automatic,"₦ 19,000,000"
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Black,Acura,MDX,,foreign used,automatic,"₦ 12,000,000"
Toyota Venza V6 AWD 2010 Black,Toyota,Venza,,foreign used,automatic,"₦ 17,500,000"
Lexus ES 350 FWD 2014 Gold,Lexus,ES,,foreign used,automatic,"₦ 18,500,000"
Toyota Venza V6 AWD 2010 Red,Toyota,Venza,,foreign used,automatic,"₦ 18,000,000"
Toyota Tacoma TRD Off Road 2018 Black,Toyota,Tacoma,,foreign used,automatic,"₦ 37,000,000"
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2013 White,,,,foreign used,automatic,"₦ 18,000,000"
Toyota Corolla LE Premium 4dr Sedan (1.8L 4cyl CVT) 2016 Black,Toyota,Corolla,,foreign used,automatic,"₦ 15,000,000"
Toyota Sequoia Platinum 4dr SUV 4WD (5.7L 8cyl 6A) 2015 Gray,Toyota,Sequoia,,foreign used,automatic,"₦ 27,000,000"
Toyota Corolla LE (1.8L 4cyl 2A) 2018 Silver,Toyota,Corolla,,foreign used,automatic,"₦ 18,000,000"
Lexus ES 350 FWD 2016 Silver,Lexus,ES,,foreign used,automatic,"₦ 25,550,000"
Toyota Highlander Limited 3.5l 4WD 2013 Silver,Toyota,Highlander,,foreign used,automatic,"₦ 17,000,000"
Mercedes-Benz GLK-Class 350 4MATIC 2012 Black,,,,foreign used,automatic,"₦ 16,000,000"
Ford Edge 2009 White,Ford,Edge,2009,local used,automatic,"₦ 4,961,250"
Honda Accord 2.2i-CTDi Sport Automatic 2005 Silver,Honda,Accord,,local used,automatic,"₦ 4,104,000"
Acura MDX 2003 Silver,Acura,MDX,2003,local used,automatic,"₦ 4,320,000"
Honda Accord 2009 Gray,Honda,Accord,2009,local used,automatic,"₦ 5,170,000"
Honda Accord 2007 Gold,Honda,Accord,2007,local used,automatic,"₦ 3,960,000"
Honda Accord 2008 Red,Honda,Accord,2008,local used,automatic,"₦ 4,866,950"
Volkswagen Golf 1995 Red,Volkswagen,Golf,1995,local used,manual,"₦ 2,750,000"
Toyota Camry XSE V6 4dr Sedan (3.5L 6cyl 6A) 2016 Blue,Toyota,Camry,,foreign used,automatic,"₦ 19,500,000"
Pontiac Vibe 2004 Blue,Pontiac,Vibe,2004,local used,automatic,"₦ 6,480,000"
Infiniti QX4 2001 Gray,Infiniti,QX4,2001,local used,automatic,"₦ 4,400,000"
Peugeot 406 2.0 2008 Blue,Peugeot,406,,local used,manual,"₦ 2,900,000"
Nissan Sentra S 2013 Black,Nissan,Sentra,,foreign used,automatic,"₦ 9,900,000"
Hyundai Santa Fe 2014 Red,Hyundai,Santa,,foreign used,automatic,"₦ 17,500,000"
Pontiac Vibe Automatic 2003 Gray,Pontiac,Vibe,,local used,automatic,"₦ 4,500,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2012,Toyota,Camry,,foreign used,automatic,"₦ 13,800,000"
Mercedes-Benz C300 Luxury 4dr AWD 4Matic Sedan (2.0L 4cyl 7A) 2015,,,,foreign used,automatic,"₦ 23,000,000"
Toyota Matrix L Hatchback FWD (1.8L 4cyl 5A) 2013 Red,Toyota,Matrix,,foreign used,automatic,"₦ 12,150,000"
Lexus RX 350 2011 White,Lexus,RX,,foreign used,automatic,"₦ 21,800,000"
Toyota Avalon Limited 4dr Sedan (3.5L 6cyl 6A) 2014 Blue,Toyota,Avalon,,foreign used,automatic,"₦ 21,500,000"
Toyota Corolla LE 2021 Silver,Toyota,Corolla,,foreign used,automatic,"₦ 27,500,000"
Lexus RX 350 2023 Blue,Lexus,RX,,foreign used,automatic,"₦ 100,000,000"
Mercedes-Benz GLC-Class 2018 Black,,,,foreign used,automatic,"₦ 60,000,000"
Toyota Tacoma TRD Off Road 2017,Toyota,Tacoma,,foreign used,automatic,"₦ 39,500,000"
Toyota Venza XLE 2021 Gold,Toyota,Venza,,foreign used,automatic,"₦ 77,000,000"
Hyundai Santa Fe Sport 2.0T 2013 Beige,Hyundai,Santa,,foreign used,automatic,"₦ 14,800,000"
Lexus RX 350 2017 Blue,Lexus,RX,,foreign used,automatic,"₦ 39,000,000"
Toyota Corolla LE (1.8L 4cyl 2A) 2019 Blue,Toyota,Corolla,,foreign used,automatic,"₦ 16,300,000"
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2015 Beige,Toyota,Camry,,foreign used,automatic,"₦ 15,250,000"
New Toyota Corolla 2025 Silver,New,Toyota,,new,automatic,"₦ 56,000,000"
New Toyota Hilux 2022 Black,New,Toyota,,new,automatic,"₦ 286,000,000"
New Toyota Belta 2023 Black,New,Toyota,,new,automatic,"₦ 47,500,000"
Toyota Venza V6 AWD 2012 Silver,Toyota,Venza,,foreign used,automatic,"₦ 18,500,000"
Lexus ES 350 2009 Silver,Lexus,ES,,foreign used,automatic,"₦ 10,500,000"
Toyota Highlander Sport 2010 Black,Toyota,Highlander,,foreign used,automatic,"₦ 14,500,000"
Acura MDX 2004 Burgandy,Acura,MDX,2004,local used,automatic,"₦ 5,400,000"
Toyota Sienna 1999 Blue,Toyota,Sienna,1999,local used,automatic,"₦ 2,970,000"
Toyota Camry 2004 Gold,Toyota,Camry,2004,foreign used,automatic,"₦ 3,300,000"
Toyota Hilux 2008 White,Toyota,Hilux,2008,local used,automatic,"₦ 6,700,000"
Toyota Camry 2001 Gold,Toyota,Camry,2001,local used,automatic,"₦ 2,500,000"
Toyota Highlander 2009 Silver,Toyota,Highlander,2009,local used,automatic,"₦ 12,200,000"
Toyota Highlander 2005 Blue,Toyota,Highlander,2005,local used,automatic,"₦ 7,200,000"
Volkswagen Sharan 1998 Blue,Volkswagen,Sharan,1998,local used,manual,"₦ 3,550,000"
Toyota Highlander 2013 Black,Toyota,Highlander,2013,foreign used,automatic,"₦ 21,000,000"
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2012 Gray,Toyota,Camry,,local used,automatic,"₦ 9,580,000"
Lexus GX 460 Luxury 2017 Gray,Lexus,GX,,foreign used,automatic,"₦ 65,000,000"
Mercedes-Benz GLC-Class 2018 Silver,,,,foreign used,automatic,"₦ 44,500,000"
Lexus RX 350 2008 Blue,Lexus,RX,,foreign used,automatic,"₦ 13,800,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2016 Black,Toyota,Camry,,foreign used,automatic,"₦ 16,000,000"
Mercedes-Benz GLE-Class GLE 350 2018 Silver,,,,foreign used,automatic,"₦ 49,000,000"
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 Blue,,,,foreign used,automatic,"₦ 76,000,000"
Lexus RX 350 4WD 2021 Gray,Lexus,RX,,foreign used,automatic,"₦ 76,000,000"
New Land Rover Range Rover Vogue 2023 Green,New,Land,,new,automatic,"₦ 620,000,000"
Lexus RX 2017 White,Lexus,RX,2017,foreign used,automatic,"₦ 45,000,000"
New Mercedes-Benz G-Class 2025 Black,New,Mercedes-Benz,,new,automatic,"₦ 620,000,000"
Lexus RX 350 2007 White,Lexus,RX,,foreign used,automatic,"₦ 12,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2012 Black,Toyota,Camry,,foreign used,automatic,"₦ 11,000,000"
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2014 Black,Toyota,Camry,,foreign used,automatic,"₦ 13,300,000"
Lexus RX 350 2015 Black,Lexus,RX,,foreign used,automatic,"₦ 25,000,000"
Toyota RAV4 3.5 Limited 2012 Black,Toyota,RAV4,,foreign used,automatic,"₦ 14,000,000"
Lexus RX 350 FWD 2013 White,Lexus,RX,,foreign used,automatic,"₦ 25,500,000"
Lexus ES 350 2007 Silver,Lexus,ES,,foreign used,automatic,"₦ 11,000,000"
Toyota Venza XLE AWD V6 2013 White,Toyota,Venza,,foreign used,automatic,"₦ 18,500,000"
Acura MDX SH 4dr SUV AWD (3.5L 6cyl 9A) 2016 Gray,Acura,MDX,,foreign used,automatic,"₦ 18,000,000"
Honda Odyssey 2003 Blue,Honda,Odyssey,2003,local used,automatic,"₦ 5,500,000"
Kia Rio 2006 Blue,Kia,Rio,2006,local used,manual,"₦ 3,300,000"
Ford F-150 2009 Black,Ford,F-150,2009,local used,automatic,"₦ 16,500,000"
Honda Ridgeline 2007 Black,Honda,Ridgeline,2007,local used,automatic,"₦ 7,150,000"
Honda CR-V 2003 Gold,Honda,CR-V,2003,local used,automatic,"₦ 3,410,000"
Mercedes-Benz GLE53 2021 White,,,,foreign used,automatic,"₦ 170,000,000"
Honda Accord 2008 White,Honda,Accord,2008,local used,automatic,"₦ 6,480,000"
